dt_txt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,main,description,clouds,wind_speed,wind_degree,date,day,time_of_record
2020-06-18 14:30:00+05:30,47.13,47.13,47.13,991,991,968,6,Clear,clear sky,0,5.32,305,2020-06-18,Thursday,14:30:00
2020-06-18 17:30:00+05:30,46.31,46.31,46.31,989,989,967,7,Clouds,few clouds,12,6.57,299,2020-06-18,Thursday,17:30:00
2020-06-18 20:30:00+05:30,43.65,43.65,43.65,991,991,968,9,Clear,clear sky,1,2.82,279,2020-06-18,Thursday,20:30:00
2020-06-18 23:30:00+05:30,40.03,40.03,40.03,993,993,970,16,Clouds,few clouds,21,2.67,112,2020-06-18,Thursday,23:30:00
2020-06-19 02:30:00+05:30,37.83,37.83,37.83,994,994,971,24,Clouds,broken clouds,63,3.17,124,2020-06-19,Friday,02:30:00
2020-06-19 05:30:00+05:30,33.05,33.05,33.05,996,996,972,47,Clouds,scattered clouds,32,3.82,114,2020-06-19,Friday,05:30:00
2020-06-19 08:30:00+05:30,36.95,36.95,36.95,998,998,974,36,Clear,clear sky,0,0.74,292,2020-06-19,Friday,08:30:00
2020-06-19 11:30:00+05:30,42.19,42.19,42.19,998,998,974,24,Clear,clear sky,0,5.23,303,2020-06-19,Friday,11:30:00
2020-06-19 14:30:00+05:30,44.82,44.82,44.82,993,993,970,16,Clouds,few clouds,20,4.92,299,2020-06-19,Friday,14:30:00
2020-06-19 17:30:00+05:30,43.82,43.82,43.82,991,991,968,15,Clouds,broken clouds,57,2.95,307,2020-06-19,Friday,17:30:00
2020-06-19 20:30:00+05:30,42.89,42.89,42.89,992,992,969,15,Clouds,broken clouds,54,4.57,265,2020-06-19,Friday,20:30:00
2020-06-19 23:30:00+05:30,40.99,40.99,40.99,994,994,970,18,Clouds,scattered clouds,31,4.72,262,2020-06-19,Friday,23:30:00
2020-06-20 02:30:00+05:30,38.73,38.73,38.73,994,994,970,26,Clouds,broken clouds,56,3.79,273,2020-06-20,Saturday,02:30:00
2020-06-20 05:30:00+05:30,37.49,37.49,37.49,995,995,972,30,Clouds,broken clouds,59,3.92,285,2020-06-20,Saturday,05:30:00
2020-06-20 08:30:00+05:30,38.97,38.97,38.97,998,998,974,29,Clear,clear sky,0,5.97,298,2020-06-20,Saturday,08:30:00
2020-06-20 11:30:00+05:30,42.82,42.82,42.82,997,997,974,22,Clear,clear sky,0,6.01,303,2020-06-20,Saturday,11:30:00
2020-06-20 14:30:00+05:30,45.7,45.7,45.7,994,994,971,15,Clear,clear sky,0,5.07,292,2020-06-20,Saturday,14:30:00
2020-06-20 17:30:00+05:30,45.22,45.22,45.22,992,992,969,15,Clouds,few clouds,20,5.19,288,2020-06-20,Saturday,17:30:00
2020-06-20 20:30:00+05:30,42.46,42.46,42.46,993,993,970,17,Clouds,broken clouds,83,3.89,268,2020-06-20,Saturday,20:30:00
2020-06-20 23:30:00+05:30,39.48,39.48,39.48,995,995,971,25,Clouds,scattered clouds,47,5.02,271,2020-06-20,Saturday,23:30:00
2020-06-21 02:30:00+05:30,38.22,38.22,38.22,994,994,971,29,Clouds,broken clouds,70,3.7,310,2020-06-21,Sunday,02:30:00
2020-06-21 05:30:00+05:30,36.32,36.32,36.32,995,995,971,34,Clouds,scattered clouds,42,4.45,289,2020-06-21,Sunday,05:30:00
2020-06-21 08:30:00+05:30,38.52,38.52,38.52,996,996,973,32,Clear,clear sky,0,5.94,305,2020-06-21,Sunday,08:30:00
2020-06-21 11:30:00+05:30,42.99,42.99,42.99,995,995,972,23,Clear,clear sky,0,6.06,308,2020-06-21,Sunday,11:30:00
2020-06-21 14:30:00+05:30,44.69,44.69,44.69,992,992,969,18,Clouds,few clouds,24,5.11,303,2020-06-21,Sunday,14:30:00
2020-06-21 17:30:00+05:30,41.69,41.69,41.69,990,990,967,21,Rain,light rain,53,6.4,275,2020-06-21,Sunday,17:30:00
2020-06-21 20:30:00+05:30,40.91,40.91,40.91,991,991,968,23,Clouds,broken clouds,63,4.74,279,2020-06-21,Sunday,20:30:00
2020-06-21 23:30:00+05:30,38.72,38.72,38.72,993,993,970,29,Rain,light rain,54,4.8,260,2020-06-21,Sunday,23:30:00
2020-06-22 02:30:00+05:30,38.57,38.57,38.57,992,992,969,29,Clouds,overcast clouds,99,6.38,280,2020-06-22,Monday,02:30:00
2020-06-22 05:30:00+05:30,36.95,36.95,36.95,994,994,970,36,Clouds,overcast clouds,96,5.83,300,2020-06-22,Monday,05:30:00
2020-06-22 08:30:00+05:30,38.43,38.43,38.43,996,996,972,34,Clouds,few clouds,24,5.36,301,2020-06-22,Monday,08:30:00
2020-06-22 11:30:00+05:30,41.74,41.74,41.74,995,995,972,28,Clouds,few clouds,13,4.89,293,2020-06-22,Monday,11:30:00
2020-06-22 14:30:00+05:30,44.34,44.34,44.34,992,992,969,22,Clouds,few clouds,20,4.39,287,2020-06-22,Monday,14:30:00
2020-06-18 17:30:00+05:30,43.55,43.55,45.18,993,990,967,24,Clouds,scattered clouds,39,5.65,314,2020-06-18,Thursday,17:30:00
2020-06-18 20:30:00+05:30,42.67,42.67,42.85,992,991,968,14,Clouds,broken clouds,83,2.21,309,2020-06-18,Thursday,20:30:00
2020-06-18 23:30:00+05:30,39.99,39.85,39.99,993,993,969,11,Clouds,overcast clouds,91,0.98,187,2020-06-18,Thursday,23:30:00
2020-06-19 02:30:00+05:30,37.13,37.09,37.13,993,993,969,14,Clouds,overcast clouds,95,2.07,66,2020-06-19,Friday,02:30:00
2020-06-19 05:30:00+05:30,35.16,35.16,35.16,995,995,971,24,Clouds,broken clouds,78,1.26,62,2020-06-19,Friday,05:30:00
2020-06-19 08:30:00+05:30,37.37,37.37,37.37,997,997,973,30,Clear,clear sky,2,1.11,331,2020-06-19,Friday,08:30:00
2020-06-19 11:30:00+05:30,42.83,42.83,42.83,996,996,973,21,Clear,clear sky,1,5.55,309,2020-06-19,Friday,11:30:00
2020-06-19 14:30:00+05:30,45.84,45.84,45.84,993,993,970,13,Clear,clear sky,6,4.89,312,2020-06-19,Friday,14:30:00
2020-06-19 17:30:00+05:30,45.33,45.33,45.33,991,991,968,12,Clouds,few clouds,19,4.84,304,2020-06-19,Friday,17:30:00
2020-06-19 20:30:00+05:30,42.8,42.8,42.8,992,992,969,14,Clouds,broken clouds,53,1.59,259,2020-06-19,Friday,20:30:00
2020-06-19 23:30:00+05:30,41.02,41.02,41.02,994,994,971,17,Clouds,broken clouds,66,3.14,245,2020-06-19,Friday,23:30:00
2020-06-20 02:30:00+05:30,38.9,38.9,38.9,995,995,971,27,Clouds,broken clouds,65,4.64,278,2020-06-20,Saturday,02:30:00
2020-06-20 05:30:00+05:30,37.23,37.23,37.23,996,996,973,33,Rain,light rain,75,5.08,269,2020-06-20,Saturday,05:30:00
2020-06-20 08:30:00+05:30,38.37,38.37,38.37,998,998,975,32,Clouds,few clouds,12,6.92,291,2020-06-20,Saturday,08:30:00
2020-06-20 11:30:00+05:30,41.64,41.64,41.64,998,998,975,28,Clear,clear sky,6,6.1,293,2020-06-20,Saturday,11:30:00
2020-06-20 14:30:00+05:30,44.19,44.19,44.19,995,995,972,19,Clouds,few clouds,13,4.68,294,2020-06-20,Saturday,14:30:00
2020-06-20 17:30:00+05:30,41.96,41.96,41.96,994,994,970,22,Rain,light rain,39,4.86,323,2020-06-20,Saturday,17:30:00
2020-06-20 20:30:00+05:30,39.39,39.39,39.39,995,995,971,26,Rain,light rain,42,3.93,253,2020-06-20,Saturday,20:30:00
2020-06-20 23:30:00+05:30,38.88,38.88,38.88,995,995,972,26,Clouds,few clouds,23,6.71,286,2020-06-20,Saturday,23:30:00
2020-06-21 02:30:00+05:30,37.97,37.97,37.97,995,995,971,26,Clear,clear sky,1,5.17,275,2020-06-21,Sunday,02:30:00
2020-06-21 05:30:00+05:30,36.24,36.24,36.24,995,995,971,31,Clear,clear sky,1,4.46,283,2020-06-21,Sunday,05:30:00
2020-06-21 08:30:00+05:30,37.94,37.94,37.94,996,996,973,34,Clear,clear sky,0,6.97,298,2020-06-21,Sunday,08:30:00
2020-06-21 11:30:00+05:30,41.79,41.79,41.79,996,996,972,26,Clear,clear sky,3,5.7,299,2020-06-21,Sunday,11:30:00
2020-06-21 14:30:00+05:30,43.97,43.97,43.97,992,992,969,19,Clouds,few clouds,22,5.79,283,2020-06-21,Sunday,14:30:00
2020-06-21 17:30:00+05:30,41.66,41.66,41.66,991,991,967,22,Clouds,scattered clouds,36,7.98,319,2020-06-21,Sunday,17:30:00
2020-06-21 20:30:00+05:30,40.46,40.46,40.46,992,992,968,24,Clouds,scattered clouds,46,4.84,272,2020-06-21,Sunday,20:30:00
2020-06-21 23:30:00+05:30,38.93,38.93,38.93,993,993,969,27,Clouds,scattered clouds,34,4.36,248,2020-06-21,Sunday,23:30:00
2020-06-22 02:30:00+05:30,37.71,37.71,37.71,992,992,969,32,Clouds,broken clouds,69,5.73,274,2020-06-22,Monday,02:30:00
2020-06-22 05:30:00+05:30,37.14,37.14,37.14,994,994,970,34,Clouds,broken clouds,84,4.22,293,2020-06-22,Monday,05:30:00
2020-06-22 08:30:00+05:30,37.77,37.77,37.77,996,996,972,35,Clouds,broken clouds,58,5.41,300,2020-06-22,Monday,08:30:00
2020-06-22 11:30:00+05:30,41.61,41.61,41.61,995,995,972,27,Clouds,scattered clouds,29,4.58,295,2020-06-22,Monday,11:30:00
2020-06-22 14:30:00+05:30,44.27,44.27,44.27,992,992,969,20,Clouds,few clouds,13,3.92,284,2020-06-22,Monday,14:30:00
2020-06-22 17:30:00+05:30,41.89,41.89,41.89,991,991,967,24,Clouds,scattered clouds,33,4.58,242,2020-06-22,Monday,17:30:00
2020-06-22 20:30:00+05:30,40.59,40.59,40.59,992,992,969,25,Clouds,overcast clouds,86,3.34,237,2020-06-22,Monday,20:30:00
2020-06-22 23:30:00+05:30,39.86,39.86,39.86,993,993,970,26,Clouds,broken clouds,81,4.14,235,2020-06-22,Monday,23:30:00
2020-06-23 02:30:00+05:30,38.44,38.44,38.44,994,994,970,28,Clouds,scattered clouds,34,0.71,178,2020-06-23,Tuesday,02:30:00
2020-06-23 05:30:00+05:30,37.05,37.05,37.05,995,995,972,32,Clouds,broken clouds,56,2.82,165,2020-06-23,Tuesday,05:30:00
2020-06-23 08:30:00+05:30,39.44,39.44,39.44,997,997,974,29,Clouds,few clouds,21,3.18,265,2020-06-23,Tuesday,08:30:00
2020-06-23 11:30:00+05:30,43.42,43.42,43.42,997,997,974,21,Clear,clear sky,10,4.46,307,2020-06-23,Tuesday,11:30:00
2020-06-23 14:30:00+05:30,45.21,45.21,45.21,994,994,971,17,Clouds,few clouds,19,3.05,357,2020-06-23,Tuesday,14:30:00
2020-06-19 17:30:00+05:30,41.8,41.8,42.64,994,991,968,26,Clouds,broken clouds,61,4.08,319,2020-06-19,Friday,17:30:00
2020-06-19 20:30:00+05:30,41.5,41.5,41.64,993,992,969,19,Clouds,broken clouds,52,2.25,308,2020-06-19,Friday,20:30:00
2020-06-19 23:30:00+05:30,40.23,40.18,40.23,995,995,971,16,Clouds,scattered clouds,42,2.76,276,2020-06-19,Friday,23:30:00
2020-06-20 02:30:00+05:30,37.61,37.58,37.61,995,995,971,25,Clouds,broken clouds,84,5.0,145,2020-06-20,Saturday,02:30:00
2020-06-20 05:30:00+05:30,34.25,34.25,34.25,996,996,972,46,Clouds,broken clouds,76,3.9,86,2020-06-20,Saturday,05:30:00
2020-06-20 08:30:00+05:30,35.55,35.55,35.55,998,998,974,42,Clear,clear sky,9,2.22,117,2020-06-20,Saturday,08:30:00
2020-06-20 11:30:00+05:30,41.29,41.29,41.29,998,998,974,25,Clouds,few clouds,13,3.79,345,2020-06-20,Saturday,11:30:00
2020-06-20 14:30:00+05:30,43.94,43.94,43.94,994,994,971,17,Clouds,few clouds,21,4.18,307,2020-06-20,Saturday,14:30:00
2020-06-20 17:30:00+05:30,40.95,40.95,40.95,993,993,970,20,Rain,light rain,45,3.68,322,2020-06-20,Saturday,17:30:00
2020-06-20 20:30:00+05:30,39.75,39.75,39.75,995,995,972,21,Rain,light rain,70,5.3,263,2020-06-20,Saturday,20:30:00
2020-06-20 23:30:00+05:30,38.2,38.2,38.2,996,996,972,27,Clouds,broken clouds,57,4.0,257,2020-06-20,Saturday,23:30:00
2020-06-21 02:30:00+05:30,37.37,37.37,37.37,995,995,972,28,Clear,clear sky,4,3.03,243,2020-06-21,Sunday,02:30:00
2020-06-21 05:30:00+05:30,35.6,35.6,35.6,996,996,972,33,Clouds,few clouds,12,3.8,272,2020-06-21,Sunday,05:30:00
2020-06-21 08:30:00+05:30,37.47,37.47,37.47,997,997,973,37,Rain,light rain,12,6.58,291,2020-06-21,Sunday,08:30:00
2020-06-21 11:30:00+05:30,42.04,42.04,42.04,996,996,973,27,Clear,clear sky,6,6.62,300,2020-06-21,Sunday,11:30:00
2020-06-21 14:30:00+05:30,44.2,44.2,44.2,993,993,970,20,Clear,clear sky,10,6.2,297,2020-06-21,Sunday,14:30:00
2020-06-21 17:30:00+05:30,41.66,41.66,41.66,991,991,968,23,Clouds,scattered clouds,25,8.49,269,2020-06-21,Sunday,17:30:00
2020-06-21 20:30:00+05:30,40.84,40.84,40.84,993,993,969,22,Rain,light rain,50,5.91,273,2020-06-21,Sunday,20:30:00
2020-06-21 23:30:00+05:30,39.23,39.23,39.23,994,994,970,24,Clouds,scattered clouds,27,4.42,292,2020-06-21,Sunday,23:30:00
2020-06-22 02:30:00+05:30,38.01,38.01,38.01,993,993,970,25,Clear,clear sky,0,3.65,276,2020-06-22,Monday,02:30:00
2020-06-22 05:30:00+05:30,36.48,36.48,36.48,994,994,971,31,Clear,clear sky,0,4.12,302,2020-06-22,Monday,05:30:00
2020-06-22 08:30:00+05:30,38.18,38.18,38.18,997,997,973,33,Clear,clear sky,0,6.35,305,2020-06-22,Monday,08:30:00
2020-06-22 11:30:00+05:30,41.88,41.88,41.88,996,996,973,26,Clear,clear sky,0,5.79,302,2020-06-22,Monday,11:30:00
2020-06-22 14:30:00+05:30,44.7,44.7,44.7,992,992,969,19,Clear,clear sky,3,4.75,293,2020-06-22,Monday,14:30:00
2020-06-22 17:30:00+05:30,43.45,43.45,43.45,991,991,968,19,Clouds,scattered clouds,39,5.0,283,2020-06-22,Monday,17:30:00
2020-06-22 20:30:00+05:30,41.39,41.39,41.39,992,992,969,22,Clouds,broken clouds,68,4.55,292,2020-06-22,Monday,20:30:00
2020-06-22 23:30:00+05:30,40.52,40.52,40.52,994,994,971,22,Clouds,broken clouds,51,3.16,257,2020-06-22,Monday,23:30:00
2020-06-23 02:30:00+05:30,39.24,39.24,39.24,994,994,970,22,Clouds,scattered clouds,37,2.9,316,2020-06-23,Tuesday,02:30:00
2020-06-23 05:30:00+05:30,37.98,37.98,37.98,995,995,972,26,Clouds,broken clouds,59,0.18,205,2020-06-23,Tuesday,05:30:00
2020-06-23 08:30:00+05:30,39.81,39.81,39.81,997,997,974,26,Clouds,few clouds,21,1.51,5,2020-06-23,Tuesday,08:30:00
2020-06-23 11:30:00+05:30,43.64,43.64,43.64,997,997,974,18,Clear,clear sky,10,4.2,325,2020-06-23,Tuesday,11:30:00
2020-06-23 14:30:00+05:30,45.29,45.29,45.29,994,994,971,17,Clouds,few clouds,24,4.13,322,2020-06-23,Tuesday,14:30:00
2020-06-23 17:30:00+05:30,44.59,44.59,44.59,992,992,969,17,Clouds,broken clouds,55,2.98,330,2020-06-23,Tuesday,17:30:00
2020-06-23 20:30:00+05:30,43.38,43.38,43.38,993,993,970,18,Clouds,scattered clouds,41,0.43,79,2020-06-23,Tuesday,20:30:00
2020-06-23 23:30:00+05:30,41.2,41.2,41.2,995,995,972,24,Clouds,broken clouds,71,4.57,153,2020-06-23,Tuesday,23:30:00
2020-06-24 02:30:00+05:30,38.01,38.01,38.01,995,995,971,37,Clouds,scattered clouds,46,4.81,150,2020-06-24,Wednesday,02:30:00
2020-06-24 05:30:00+05:30,36.06,36.06,36.06,996,996,972,43,Clouds,scattered clouds,33,4.46,125,2020-06-24,Wednesday,05:30:00
2020-06-24 08:30:00+05:30,37.27,37.27,37.27,997,997,973,41,Clear,clear sky,5,4.28,142,2020-06-24,Wednesday,08:30:00
2020-06-24 11:30:00+05:30,41.84,41.84,41.84,996,996,973,28,Clear,clear sky,2,2.33,121,2020-06-24,Wednesday,11:30:00
2020-06-24 14:30:00+05:30,44.49,44.49,44.49,993,993,970,22,Clouds,few clouds,11,1.69,67,2020-06-24,Wednesday,14:30:00
2020-06-20 17:30:00+05:30,38.87,38.87,41.89,997,993,969,37,Clouds,scattered clouds,46,5.8,260,2020-06-20,Saturday,17:30:00
2020-06-20 20:30:00+05:30,39.26,39.26,40.16,995,994,971,27,Clouds,broken clouds,53,5.61,268,2020-06-20,Saturday,20:30:00
2020-06-20 23:30:00+05:30,39.81,39.81,40.07,996,996,972,21,Clouds,broken clouds,61,5.56,284,2020-06-20,Saturday,23:30:00
2020-06-21 02:30:00+05:30,38.98,38.98,39.0,995,995,972,20,Clouds,overcast clouds,99,1.18,182,2020-06-21,Sunday,02:30:00
2020-06-21 05:30:00+05:30,34.96,34.96,34.96,996,996,972,40,Clouds,broken clouds,73,2.91,122,2020-06-21,Sunday,05:30:00
2020-06-21 08:30:00+05:30,37.28,37.28,37.28,998,998,974,32,Clear,clear sky,0,1.23,195,2020-06-21,Sunday,08:30:00
2020-06-21 11:30:00+05:30,42.16,42.16,42.16,997,997,974,21,Clear,clear sky,0,5.89,308,2020-06-21,Sunday,11:30:00
2020-06-21 14:30:00+05:30,43.33,43.33,43.33,993,993,970,17,Clouds,scattered clouds,35,4.61,315,2020-06-21,Sunday,14:30:00
2020-06-21 17:30:00+05:30,39.91,39.91,39.91,992,992,969,21,Clouds,broken clouds,53,6.04,268,2020-06-21,Sunday,17:30:00
2020-06-21 20:30:00+05:30,39.09,39.09,39.09,994,994,970,22,Clouds,scattered clouds,25,6.38,299,2020-06-21,Sunday,20:30:00
2020-06-21 23:30:00+05:30,38.23,38.23,38.23,994,994,971,22,Clouds,broken clouds,60,3.02,338,2020-06-21,Sunday,23:30:00
2020-06-22 02:30:00+05:30,36.26,36.26,36.26,994,994,971,29,Clouds,broken clouds,55,2.79,138,2020-06-22,Monday,02:30:00
2020-06-22 05:30:00+05:30,35.63,35.63,35.63,995,995,971,33,Clouds,scattered clouds,49,1.0,130,2020-06-22,Monday,05:30:00
2020-06-22 08:30:00+05:30,37.7,37.7,37.7,997,997,974,32,Clear,clear sky,3,2.04,332,2020-06-22,Monday,08:30:00
2020-06-22 11:30:00+05:30,42.24,42.24,42.24,996,996,973,22,Clear,clear sky,1,4.48,306,2020-06-22,Monday,11:30:00
2020-06-22 14:30:00+05:30,43.61,43.61,43.61,993,993,970,17,Clouds,broken clouds,51,3.48,322,2020-06-22,Monday,14:30:00
2020-06-22 17:30:00+05:30,41.96,41.96,41.96,992,992,969,20,Clouds,broken clouds,60,4.35,310,2020-06-22,Monday,17:30:00
2020-06-22 20:30:00+05:30,40.0,40.0,40.0,993,993,970,24,Clouds,broken clouds,70,4.78,273,2020-06-22,Monday,20:30:00
2020-06-22 23:30:00+05:30,38.97,38.97,38.97,995,995,971,25,Clouds,scattered clouds,48,0.63,248,2020-06-22,Monday,23:30:00
2020-06-23 02:30:00+05:30,37.05,37.05,37.05,995,995,972,34,Clouds,broken clouds,67,4.31,144,2020-06-23,Tuesday,02:30:00
2020-06-23 05:30:00+05:30,34.42,34.42,34.42,996,996,973,44,Clouds,scattered clouds,46,4.78,136,2020-06-23,Tuesday,05:30:00
2020-06-23 08:30:00+05:30,36.17,36.17,36.17,999,999,975,40,Clear,clear sky,0,4.13,144,2020-06-23,Tuesday,08:30:00
2020-06-23 11:30:00+05:30,41.82,41.82,41.82,998,998,975,25,Clear,clear sky,2,1.11,47,2020-06-23,Tuesday,11:30:00
2020-06-23 14:30:00+05:30,43.8,43.8,43.8,995,995,972,20,Clouds,scattered clouds,29,2.83,71,2020-06-23,Tuesday,14:30:00
2020-06-23 17:30:00+05:30,42.81,42.81,42.81,994,994,971,22,Clouds,broken clouds,60,3.62,110,2020-06-23,Tuesday,17:30:00
2020-06-23 20:30:00+05:30,37.12,37.12,37.12,995,995,972,39,Clouds,broken clouds,59,6.78,129,2020-06-23,Tuesday,20:30:00
2020-06-23 23:30:00+05:30,35.65,35.65,35.65,997,997,973,40,Clouds,scattered clouds,33,5.42,149,2020-06-23,Tuesday,23:30:00
2020-06-24 02:30:00+05:30,33.46,33.46,33.46,997,997,973,48,Clear,clear sky,1,4.47,147,2020-06-24,Wednesday,02:30:00
2020-06-24 05:30:00+05:30,33.8,33.8,33.8,997,997,973,46,Clouds,few clouds,18,3.59,149,2020-06-24,Wednesday,05:30:00
2020-06-24 08:30:00+05:30,36.01,36.01,36.01,998,998,974,41,Clear,clear sky,9,3.4,156,2020-06-24,Wednesday,08:30:00
2020-06-24 11:30:00+05:30,41.64,41.64,41.64,997,997,973,26,Clear,clear sky,10,0.77,158,2020-06-24,Wednesday,11:30:00
2020-06-24 14:30:00+05:30,44.13,44.13,44.13,994,994,971,21,Clear,clear sky,4,0.86,74,2020-06-24,Wednesday,14:30:00
2020-06-24 17:30:00+05:30,44.14,44.14,44.14,992,992,969,20,Clouds,scattered clouds,25,0.88,340,2020-06-24,Wednesday,17:30:00
2020-06-24 20:30:00+05:30,41.27,41.27,41.27,994,994,970,26,Clouds,broken clouds,72,4.67,143,2020-06-24,Wednesday,20:30:00
2020-06-24 23:30:00+05:30,38.11,38.11,38.11,996,996,973,36,Clouds,broken clouds,68,6.13,142,2020-06-24,Wednesday,23:30:00
2020-06-25 02:30:00+05:30,34.87,34.87,34.87,996,996,972,47,Rain,light rain,25,4.83,120,2020-06-25,Thursday,02:30:00
2020-06-25 05:30:00+05:30,32.17,32.17,32.17,997,997,973,60,Rain,light rain,19,3.51,119,2020-06-25,Thursday,05:30:00
2020-06-25 08:30:00+05:30,32.98,32.98,32.98,998,998,974,58,Rain,light rain,1,3.43,126,2020-06-25,Thursday,08:30:00
2020-06-25 11:30:00+05:30,39.41,39.41,39.41,998,998,974,35,Clear,clear sky,1,2.08,149,2020-06-25,Thursday,11:30:00
2020-06-25 14:30:00+05:30,41.68,41.68,41.68,994,994,971,26,Clouds,scattered clouds,48,1.42,10,2020-06-25,Thursday,14:30:00
2020-06-21 17:30:00+05:30,39.34,39.34,42.84,996,992,969,38,Clouds,scattered clouds,39,3.73,318,2020-06-21,Sunday,17:30:00
2020-06-21 20:30:00+05:30,38.2,38.2,38.81,995,993,970,33,Clouds,scattered clouds,43,6.71,287,2020-06-21,Sunday,20:30:00
2020-06-21 23:30:00+05:30,37.63,37.63,37.74,994,994,971,28,Clouds,few clouds,24,3.44,308,2020-06-21,Sunday,23:30:00
2020-06-22 02:30:00+05:30,35.98,35.98,35.98,994,994,970,29,Clouds,few clouds,19,2.25,103,2020-06-22,Monday,02:30:00
2020-06-22 05:30:00+05:30,35.84,35.84,35.84,994,994,971,29,Clouds,few clouds,11,0.29,236,2020-06-22,Monday,05:30:00
2020-06-22 08:30:00+05:30,38.71,38.71,38.71,996,996,973,24,Clear,clear sky,2,2.66,275,2020-06-22,Monday,08:30:00
2020-06-22 11:30:00+05:30,42.68,42.68,42.68,995,995,972,18,Clear,clear sky,1,4.12,312,2020-06-22,Monday,11:30:00
2020-06-22 14:30:00+05:30,44.87,44.87,44.87,993,993,970,14,Clear,clear sky,5,4.12,320,2020-06-22,Monday,14:30:00
2020-06-22 17:30:00+05:30,44.37,44.37,44.37,991,991,968,14,Clouds,few clouds,16,4.11,303,2020-06-22,Monday,17:30:00
2020-06-22 20:30:00+05:30,42.34,42.34,42.34,993,993,970,16,Clouds,scattered clouds,34,2.74,294,2020-06-22,Monday,20:30:00
2020-06-22 23:30:00+05:30,40.37,40.37,40.37,994,994,971,21,Clouds,scattered clouds,42,1.78,319,2020-06-22,Monday,23:30:00
2020-06-23 02:30:00+05:30,36.64,36.64,36.64,996,996,972,38,Clouds,broken clouds,83,6.49,130,2020-06-23,Tuesday,02:30:00
2020-06-23 05:30:00+05:30,33.95,33.95,33.95,997,997,973,47,Clouds,scattered clouds,47,5.29,125,2020-06-23,Tuesday,05:30:00
2020-06-23 08:30:00+05:30,35.47,35.47,35.47,999,999,975,43,Clouds,few clouds,18,5.15,123,2020-06-23,Tuesday,08:30:00
2020-06-23 11:30:00+05:30,40.0,40.0,40.0,999,999,975,31,Clear,clear sky,10,2.79,140,2020-06-23,Tuesday,11:30:00
2020-06-23 14:30:00+05:30,41.89,41.89,41.89,996,996,973,28,Clouds,scattered clouds,26,2.51,109,2020-06-23,Tuesday,14:30:00
2020-06-23 17:30:00+05:30,42.52,42.52,42.52,994,994,971,25,Clouds,few clouds,23,2.9,108,2020-06-23,Tuesday,17:30:00
2020-06-23 20:30:00+05:30,38.51,38.51,38.51,995,995,972,33,Clouds,few clouds,19,4.4,138,2020-06-23,Tuesday,20:30:00
2020-06-23 23:30:00+05:30,36.66,36.66,36.66,996,996,973,39,Rain,light rain,12,4.34,166,2020-06-23,Tuesday,23:30:00
2020-06-24 02:30:00+05:30,35.53,35.53,35.53,996,996,972,40,Rain,light rain,10,3.79,167,2020-06-24,Wednesday,02:30:00
2020-06-24 05:30:00+05:30,34.62,34.62,34.62,996,996,972,42,Rain,light rain,11,2.62,114,2020-06-24,Wednesday,05:30:00
2020-06-24 08:30:00+05:30,36.63,36.63,36.63,998,998,974,38,Clouds,few clouds,24,2.67,155,2020-06-24,Wednesday,08:30:00
2020-06-24 11:30:00+05:30,40.12,40.12,40.12,996,996,973,29,Clouds,scattered clouds,28,2.73,208,2020-06-24,Wednesday,11:30:00
2020-06-24 14:30:00+05:30,44.03,44.03,44.03,993,993,970,21,Clouds,few clouds,12,0.68,102,2020-06-24,Wednesday,14:30:00
2020-06-24 17:30:00+05:30,44.74,44.74,44.74,991,991,968,18,Clouds,few clouds,22,0.49,289,2020-06-24,Wednesday,17:30:00
2020-06-24 20:30:00+05:30,41.36,41.36,41.36,992,992,969,24,Rain,light rain,92,5.36,88,2020-06-24,Wednesday,20:30:00
2020-06-24 23:30:00+05:30,39.81,39.81,39.81,995,995,971,31,Clouds,overcast clouds,87,5.49,143,2020-06-24,Wednesday,23:30:00
2020-06-25 02:30:00+05:30,37.26,37.26,37.26,994,994,971,39,Clouds,broken clouds,81,4.64,148,2020-06-25,Thursday,02:30:00
2020-06-25 05:30:00+05:30,32.46,32.46,32.46,996,996,972,62,Rain,light rain,51,4.79,121,2020-06-25,Thursday,05:30:00
2020-06-25 08:30:00+05:30,32.54,32.54,32.54,997,997,973,62,Rain,light rain,24,4.26,132,2020-06-25,Thursday,08:30:00
2020-06-25 11:30:00+05:30,36.36,36.36,36.36,997,997,973,46,Clouds,scattered clouds,35,2.74,166,2020-06-25,Thursday,11:30:00
2020-06-25 14:30:00+05:30,40.76,40.76,40.76,994,994,970,32,Clear,clear sky,9,2.54,144,2020-06-25,Thursday,14:30:00
2020-06-25 17:30:00+05:30,36.31,36.31,36.31,992,992,968,43,Rain,light rain,29,3.54,101,2020-06-25,Thursday,17:30:00
2020-06-25 20:30:00+05:30,31.63,31.63,31.63,996,996,971,58,Rain,light rain,84,6.4,92,2020-06-25,Thursday,20:30:00
2020-06-25 23:30:00+05:30,31.69,31.69,31.69,998,998,974,52,Rain,light rain,92,4.1,164,2020-06-25,Thursday,23:30:00
2020-06-26 02:30:00+05:30,29.57,29.57,29.57,997,997,973,59,Rain,moderate rain,100,1.97,105,2020-06-26,Friday,02:30:00
2020-06-26 05:30:00+05:30,29.61,29.61,29.61,997,997,973,67,Rain,moderate rain,100,1.8,90,2020-06-26,Friday,05:30:00
